State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3
TEXAS - Nonmetropolitan Counties,Parmer,0,0,,0,0,0,51,18,31,2,0
TEXAS - Nonmetropolitan Counties,Pecos,1,0,,0,0,1,53,14,39,0,0
TEXAS - Nonmetropolitan Counties,Polk3                ,66,0,,20,7,39,,,406,49,7
TEXAS - Nonmetropolitan Counties,Presidio,0,0,,0,0,0,6,3,3,0,0
TEXAS - Nonmetropolitan Counties,Rains,21,0,,7,0,14,185,53,122,10,0
TEXAS - Nonmetropolitan Counties,Reagan,1,0,,0,0,1,19,9,9,1,0
TEXAS - Nonmetropolitan Counties,Real,3,2,,0,0,1,17,3,12,2,0
TEXAS - Nonmetropolitan Counties,Red River,9,0,,1,0,8,136,64,62,10,0
TEXAS - Nonmetropolitan Counties,Reeves,4,0,,0,0,4,108,18,89,1,0
TEXAS - Nonmetropolitan Counties,Refugio,6,0,,0,0,6,38,7,30,1,1
TEXAS - Nonmetropolitan Counties,Roberts,5,0,,1,0,4,17,1,13,3,0
TEXAS - Nonmetropolitan Counties,Runnels,0,0,,0,0,0,22,1,20,1,0
TEXAS - Nonmetropolitan Counties,Sabine,15,0,,2,5,8,82,33,48,1,2
TEXAS - Nonmetropolitan Counties,San Augustine,23,0,,1,2,20,115,35,68,12,1
TEXAS - Nonmetropolitan Counties,San Jacinto,66,0,,1,8,57,718,274,355,89,3
TEXAS - Nonmetropolitan Counties,San Saba,7,1,,0,0,6,6,0,3,3,0
TEXAS - Nonmetropolitan Counties,Schleicher,1,0,,0,0,1,15,9,6,0,0
TEXAS - Nonmetropolitan Counties,Scurry,12,0,,2,0,10,75,18,47,10,0
TEXAS - Nonmetropolitan Counties,Shackelford,1,1,,0,0,0,31,8,19,4,1
TEXAS - Nonmetropolitan Counties,Shelby,29,5,,5,3,16,303,115,165,23,1
TEXAS - Nonmetropolitan Counties,Sherman,0,0,,0,0,0,1,0,1,0,0
TEXAS - Nonmetropolitan Counties,Starr,101,2,,5,4,90,341,157,155,29,1
TEXAS - Nonmetropolitan Counties,Stephens,4,0,,0,0,4,30,13,16,1,0
TEXAS - Nonmetropolitan Counties,Sterling,1,0,,0,0,1,2,1,0,1,0
TEXAS - Nonmetropolitan Counties,Stonewall,6,0,,0,0,6,5,2,2,1,0
TEXAS - Nonmetropolitan Counties,Sutton,0,0,,0,0,0,2,2,0,0,0
TEXAS - Nonmetropolitan Counties,Swisher,13,0,,1,0,12,51,24,24,3,0
TEXAS - Nonmetropolitan Counties,Terrell,2,0,,0,0,2,3,3,0,0,0
TEXAS - Nonmetropolitan Counties,Terry,2,0,,0,0,2,50,15,33,2,0
TEXAS - Nonmetropolitan Counties,Throckmorton,1,0,,0,0,1,5,1,4,0,0
TEXAS - Nonmetropolitan Counties,Titus,34,0,,0,1,33,265,123,129,13,3
TEXAS - Nonmetropolitan Counties,Trinity,13,1,,1,0,11,129,51,70,8,1
TEXAS - Nonmetropolitan Counties,Tyler,65,1,,9,1,54,255,123,113,19,3
TEXAS - Nonmetropolitan Counties,Upton,1,0,,0,0,1,17,6,10,1,0
TEXAS - Nonmetropolitan Counties,Uvalde,31,2,,0,0,29,106,45,56,5,0
TEXAS - Nonmetropolitan Counties,Val Verde,6,0,,0,0,6,118,50,63,5,0
TEXAS - Nonmetropolitan Counties,Van Zandt,75,4,,0,5,66,706,267,352,87,1
TEXAS - Nonmetropolitan Counties,Walker,68,0,,17,2,49,389,171,197,21,2
TEXAS - Nonmetropolitan Counties,Ward,37,2,,4,1,30,113,30,80,3,0
TEXAS - Nonmetropolitan Counties,Washington,27,0,,1,2,24,197,78,107,12,0
TEXAS - Nonmetropolitan Counties,Wharton,61,0,,0,7,54,323,138,170,15,2
TEXAS - Nonmetropolitan Counties,Wheeler3       ,10,0,,1,0,9,,10,,1,1
TEXAS - Nonmetropolitan Counties,Wilbarger,2,0,,0,0,2,39,17,21,1,0
TEXAS - Nonmetropolitan Counties,Willacy,47,0,,9,1,37,262,97,156,9,0
TEXAS - Nonmetropolitan Counties,Winkler,3,0,,0,0,3,24,5,17,2,0
TEXAS - Nonmetropolitan Counties,Wood,28,1,,2,2,23,565,202,334,29,4
TEXAS - Nonmetropolitan Counties,Yoakum,6,1,,3,2,0,61,18,37,6,0
TEXAS - Nonmetropolitan Counties,Young,4,0,,0,0,4,77,29,46,2,4
TEXAS - Nonmetropolitan Counties,Zapata,30,0,,1,1,28,167,73,80,14,1
TEXAS - Nonmetropolitan Counties,Zavala,20,0,,0,1,19,69,32,33,4,0
UTAH - Metropolitan Counties,Box Elder,7,0,,1,0,6,192,37,146,9,0
UTAH - Metropolitan Counties,Cache,13,0,,9,0,4,409,74,316,19,0
UTAH - Metropolitan Counties,Davis,16,0,,5,0,11,208,48,154,6,0
UTAH - Metropolitan Counties,Juab,1,0,,0,0,1,63,14,43,6,0
UTAH - Metropolitan Counties,Morgan,2,0,,1,0,1,44,7,35,2,1
UTAH - Metropolitan Counties,Salt Lake County Unified Police Department,694,5,,112,169,408,10118,1667,7617,834,35
UTAH - Metropolitan Counties,Tooele,25,0,,6,2,17,132,43,62,27,4
UTAH - Metropolitan Counties,Utah,19,0,,3,0,16,288,48,230,10,2
UTAH - Metropolitan Counties,Washington,19,2,,2,2,13,122,31,83,8,1
UTAH - Metropolitan Counties,Weber,40,0,,6,5,29,923,179,698,46,7
UTAH - Nonmetropolitan Counties,Beaver,11,0,,0,0,11,37,12,22,3,0
UTAH - Nonmetropolitan Counties,Carbon,7,0,,2,0,5,181,43,129,9,0
UTAH - Nonmetropolitan Counties,Daggett,0,0,,0,0,0,28,13,15,0,0
UTAH - Nonmetropolitan Counties,Duchesne,24,0,,2,0,22,309,58,237,14,3
UTAH - Nonmetropolitan Counties,Emery,8,0,,2,0,6,184,52,121,11,2
UTAH - Nonmetropolitan Counties,Grand,14,0,,3,0,11,89,27,57,5,0
UTAH - Nonmetropolitan Counties,Iron,38,0,,5,1,32,154,43,97,14,3
UTAH - Nonmetropolitan Counties,Millard,22,0,,4,0,18,250,52,189,9,0
UTAH - Nonmetropolitan Counties,Piute,0,0,,0,0,0,26,4,18,4,0
UTAH - Nonmetropolitan Counties,Rich,5,0,,0,0,5,35,8,26,1,0
UTAH - Nonmetropolitan Counties,San Juan,7,0,,1,1,5,69,21,46,2,0
UTAH - Nonmetropolitan Counties,Sanpete,15,0,,10,0,5,253,36,202,15,0
UTAH - Nonmetropolitan Counties,Sevier,20,0,,3,0,17,214,37,154,23,1
UTAH - Nonmetropolitan Counties,Summit,34,0,,5,3,26,483,65,399,19,1
UTAH - Nonmetropolitan Counties,Uintah,45,0,,10,1,34,211,53,141,17,3
UTAH - Nonmetropolitan Counties,Wasatch,10,0,,0,0,10,141,21,114,6,0
UTAH - Nonmetropolitan Counties,Wayne,1,0,,0,0,1,15,3,12,0,1
VERMONT - Metropolitan Counties,Franklin,11,0,,0,4,7,98,36,51,11,0
VERMONT - Metropolitan Counties,Grand Isle,4,0,,0,0,4,76,32,41,3,0
VERMONT - Nonmetropolitan Counties,Addison,0,0,,0,0,0,0,0,0,0,0
VERMONT - Nonmetropolitan Counties,Bennington,1,0,,0,0,1,1,0,1,0,0
VERMONT - Nonmetropolitan Counties,Essex,0,0,,0,0,0,32,15,17,0,0
VERMONT - Nonmetropolitan Counties,Lamoille,9,0,,1,0,8,171,27,113,31,1
VERMONT - Nonmetropolitan Counties,Orange,7,0,,6,0,1,53,15,34,4,0
VERMONT - Nonmetropolitan Counties,Orleans,0,0,,0,0,0,41,23,18,0,0
VERMONT - Nonmetropolitan Counties,Washington,0,0,,0,0,0,0,0,0,0,0
VERMONT - Nonmetropolitan Counties,Windham,1,0,,0,0,1,13,4,9,0,0
VIRGINIA - Metropolitan Counties,Albemarle County Police Department,99,4,,22,17,56,1469,232,1187,50,12
VIRGINIA - Metropolitan Counties,Amelia,24,0,,1,0,23,145,34,99,12,1
VIRGINIA - Metropolitan Counties,Amherst,15,0,,7,1,7,504,125,365,14,2
VIRGINIA - Metropolitan Counties,Appomattox,5,0,,0,1,4,134,34,95,5,0
VIRGINIA - Metropolitan Counties,Arlington County Police Department,305,5,,31,117,152,3855,286,3383,186,4
VIRGINIA - Metropolitan Counties,Augusta,86,2,,7,2,75,847,131,676,40,3
VIRGINIA - Metropolitan Counties,Bedford,36,1,,5,2,28,754,227,491,36,2
VIRGINIA - Metropolitan Counties,Botetourt,25,0,,3,1,21,285,74,202,9,2
VIRGINIA - Metropolitan Counties,Buckingham,28,0,,4,4,20,397,208,165,24,1
VIRGINIA - Metropolitan Counties,Campbell,60,2,,13,8,37,768,163,568,37,2
VIRGINIA - Metropolitan Counties,Caroline,33,1,,8,7,17,382,87,284,11,9
VIRGINIA - Metropolitan Counties,Charles City,4,0,,0,0,4,8,1,7,0,0
VIRGINIA - Metropolitan Counties,Chesterfield County Police Department,394,10,,52,149,183,6869,1669,4914,286,73
VIRGINIA - Metropolitan Counties,Clarke,16,0,,1,0,15,139,40,94,5,3
VIRGINIA - Metropolitan Counties,Craig,5,0,,0,0,5,7,1,6,0,0
VIRGINIA - Metropolitan Counties,Culpeper,25,0,,5,1,19,308,67,216,25,1
VIRGINIA - Metropolitan Counties,Dinwiddie,49,2,,7,6,34,421,111,278,32,3
VIRGINIA - Metropolitan Counties,Fairfax County Police Department,848,15,,107,343,383,14501,1059,12643,799,70
VIRGINIA - Metropolitan Counties,Fauquier,30,2,,8,4,16,558,100,420,38,10
VIRGINIA - Metropolitan Counties,Floyd,10,0,,3,0,7,142,29,107,6,2
VIRGINIA - Metropolitan Counties,Fluvanna,16,0,,3,0,13,205,56,142,7,4
VIRGINIA - Metropolitan Counties,Franklin,37,0,,6,3,28,598,131,428,39,1
VIRGINIA - Metropolitan Counties,Frederick,82,2,,26,11,43,1563,293,1180,90,2
VIRGINIA - Metropolitan Counties,Giles,7,0,,3,0,4,128,29,93,6,0
VIRGINIA - Metropolitan Counties,Gloucester,32,2,,8,6,16,664,103,550,11,3
VIRGINIA - Metropolitan Counties,Goochland,16,2,,0,0,14,207,49,151,7,0
VIRGINIA - Metropolitan Counties,Greene,19,0,,8,0,11,250,30,211,9,2
VIRGINIA - Metropolitan Counties,Hanover,83,5,,6,17,55,975,99,827,49,3
VIRGINIA - Metropolitan Counties,Henrico County Police Department,545,14,,20,225,286,7730,1173,6180,377,56
VIRGINIA - Metropolitan Counties,Isle of Wight,31,3,,3,6,19,428,80,329,19,5
VIRGINIA - Metropolitan Counties,James City County Police Department,71,1,,14,14,42,952,150,786,16,9
VIRGINIA - Metropolitan Counties,King William,12,0,,0,0,12,95,21,67,7,0
VIRGINIA - Metropolitan Counties,Loudoun,216,1,,48,34,133,2906,297,2483,126,29
VIRGINIA - Metropolitan Counties,Mathews,8,0,,3,0,5,117,17,95,5,1
VIRGINIA - Metropolitan Counties,Montgomery,35,0,,6,1,28,479,146,311,22,7
VIRGINIA - Metropolitan Counties,Nelson,15,0,,1,1,13,250,74,164,12,1
VIRGINIA - Metropolitan Counties,New Kent,18,0,,3,1,14,327,102,216,9,1
VIRGINIA - Metropolitan Counties,Powhatan,8,0,,1,2,5,236,67,161,8,1
VIRGINIA - Metropolitan Counties,Prince George County Police Department,32,0,,5,8,19,459,83,324,52,1
VIRGINIA - Metropolitan Counties,Prince William County Police Department,627,2,,44,214,367,6809,927,5520,362,56
VIRGINIA - Metropolitan Counties,Pulaski,35,1,,5,4,25,727,152,548,27,3
VIRGINIA - Metropolitan Counties,Rappahannock,6,0,,3,0,3,18,3,15,0,0
VIRGINIA - Metropolitan Counties,Roanoke County Police Department,107,2,,17,12,76,1267,292,927,48,1
VIRGINIA - Metropolitan Counties,Rockingham,52,0,,11,4,37,384,131,235,18,0
VIRGINIA - Metropolitan Counties,Scott,16,0,,6,2,8,323,89,220,14,3
VIRGINIA - Metropolitan Counties,Spotsylvania,265,2,,36,61,166,2326,236,1934,156,11
VIRGINIA - Metropolitan Counties,Stafford,195,2,,23,40,130,2264,228,1931,105,19
VIRGINIA - Metropolitan Counties,Sussex,14,1,,1,5,7,132,36,84,12,3
VIRGINIA - Metropolitan Counties,Warren,18,0,,7,1,10,378,49,314,15,0
VIRGINIA - Metropolitan Counties,Washington,40,0,,12,1,27,929,203,670,56,4
VIRGINIA - Metropolitan Counties,York,83,0,,2,16,65,1337,127,1184,26,12
VIRGINIA - Nonmetropolitan Counties,Accomack,43,2,,5,11,25,489,159,318,12,2
VIRGINIA - Nonmetropolitan Counties,Alleghany,11,1,,1,1,8,150,46,102,2,3
VIRGINIA - Nonmetropolitan Counties,Bath,1,0,,0,1,0,25,7,18,0,0
VIRGINIA - Nonmetropolitan Counties,Bland,1,0,,0,1,0,63,17,46,0,0
VIRGINIA - Nonmetropolitan Counties,Brunswick,9,0,,1,2,6,113,49,52,12,1
VIRGINIA - Nonmetropolitan Counties,Buchanan,33,1,,2,3,27,429,113,295,21,2
VIRGINIA - Nonmetropolitan Counties,Carroll,19,0,,4,1,14,383,82,279,22,3
VIRGINIA - Nonmetropolitan Counties,Charlotte,21,1,,4,3,13,132,46,85,1,2
VIRGINIA - Nonmetropolitan Counties,Cumberland,19,0,,0,0,19,71,20,38,13,1
VIRGINIA - Nonmetropolitan Counties,Dickenson,7,1,,0,0,6,140,9,119,12,0
VIRGINIA - Nonmetropolitan Counties,Essex,17,0,,1,0,16,88,38,45,5,0
VIRGINIA - Nonmetropolitan Counties,Grayson,14,1,,2,1,10,167,35,116,16,6
VIRGINIA - Nonmetropolitan Counties,Greensville,14,0,,1,0,13,119,35,78,6,1
VIRGINIA - Nonmetropolitan Counties,Halifax,30,0,,3,3,24,470,147,301,22,3
VIRGINIA - Nonmetropolitan Counties,Henry,187,5,,8,27,147,1259,378,809,72,6
VIRGINIA - Nonmetropolitan Counties,Highland,1,0,,0,0,1,5,3,2,0,0
VIRGINIA - Nonmetropolitan Counties,King and Queen,7,0,,1,0,6,25,13,9,3,1
VIRGINIA - Nonmetropolitan Counties,King George,23,0,,5,3,15,348,57,278,13,2
VIRGINIA - Nonmetropolitan Counties,Lancaster,6,0,,4,1,1,102,18,79,5,2
VIRGINIA - Nonmetropolitan Counties,Lee,30,1,,1,9,19,329,95,233,1,1
VIRGINIA - Nonmetropolitan Counties,Louisa,39,1,,7,1,30,423,71,325,27,5
VIRGINIA - Nonmetropolitan Counties,Lunenburg,17,0,,1,0,16,91,40,42,9,1
VIRGINIA - Nonmetropolitan Counties,Madison,11,1,,4,1,5,150,17,131,2,3
VIRGINIA - Nonmetropolitan Counties,Mecklenburg,33,0,,8,4,21,414,188,211,15,13
VIRGINIA - Nonmetropolitan Counties,Middlesex,7,0,,4,0,3,62,22,37,3,0
VIRGINIA - Nonmetropolitan Counties,Northampton,12,0,,2,4,6,165,57,97,11,0
VIRGINIA - Nonmetropolitan Counties,Northumberland,11,1,,2,0,8,56,7,47,2,1
VIRGINIA - Nonmetropolitan Counties,Nottoway,4,0,,0,0,4,111,20,88,3,1
VIRGINIA - Nonmetropolitan Counties,Orange,23,1,,5,2,15,227,41,179,7,0
VIRGINIA - Nonmetropolitan Counties,Page,20,2,,3,4,11,221,62,153,6,11
VIRGINIA - Nonmetropolitan Counties,Patrick,23,0,,3,5,15,310,66,216,28,1
VIRGINIA - Nonmetropolitan Counties,Pittsylvania,30,1,,6,8,15,574,205,339,30,6
VIRGINIA - Nonmetropolitan Counties,Prince Edward,15,0,,5,3,7,88,47,37,4,0
VIRGINIA - Nonmetropolitan Counties,Richmond,1,0,,0,0,1,46,7,26,13,1
VIRGINIA - Nonmetropolitan Counties,Rockbridge,20,0,,1,3,16,308,97,199,12,4
VIRGINIA - Nonmetropolitan Counties,Russell,49,0,,6,1,42,308,113,186,9,4
VIRGINIA - Nonmetropolitan Counties,Shenandoah,29,0,,2,4,23,396,146,243,7,2
VIRGINIA - Nonmetropolitan Counties,Smyth,18,2,,1,2,13,372,77,283,12,14
VIRGINIA - Nonmetropolitan Counties,Southampton,27,0,,3,4,20,337,91,213,33,2
VIRGINIA - Nonmetropolitan Counties,Surry,21,1,,0,3,17,70,30,34,6,1
VIRGINIA - Nonmetropolitan Counties,Tazewell,39,0,,10,3,26,589,158,405,26,2
VIRGINIA - Nonmetropolitan Counties,Westmoreland,11,0,,1,0,10,179,37,136,6,5
VIRGINIA - Nonmetropolitan Counties,Wise,34,4,,6,6,18,409,140,246,23,2
VIRGINIA - Nonmetropolitan Counties,Wythe,15,0,,2,1,12,92,15,74,3,0
WASHINGTON - Metropolitan Counties,Asotin,27,0,,4,1,22,208,52,141,15,0
WASHINGTON - Metropolitan Counties,Benton,67,0,,8,5,54,527,159,332,36,4
WASHINGTON - Metropolitan Counties,Chelan,37,1,,6,6,24,620,194,397,29,0
WASHINGTON - Metropolitan Counties,Clark,283,2,,46,51,184,3987,1155,2297,535,31
WASHINGTON - Metropolitan Counties,Columbia,7,1,,2,0,4,165,47,116,2,0
WASHINGTON - Metropolitan Counties,Cowlitz,84,3,,35,1,45,537,186,309,42,8
WASHINGTON - Metropolitan Counties,Douglas,20,0,,4,3,13,464,184,257,23,3
WASHINGTON - Metropolitan Counties,Franklin,19,0,,5,2,12,239,84,137,18,0
WASHINGTON - Metropolitan Counties,King,405,7,,64,127,207,5555,2436,2525,594,59
WASHINGTON - Metropolitan Counties,Kitsap,338,2,,54,47,235,4317,1287,2711,319,17
WASHINGTON - Metropolitan Counties,Pend Oreille,19,3,,3,1,12,477,161,282,34,0
WASHINGTON - Metropolitan Counties,Pierce,1000,17,,102,198,683,9990,3663,5233,1094,46
WASHINGTON - Metropolitan Counties,Skagit,95,1,,12,8,74,1382,538,774,70,11
WASHINGTON - Metropolitan Counties,Skamania,13,0,,6,0,7,114,37,71,6,0
WASHINGTON - Metropolitan Counties,Spokane,147,4,,19,36,88,3985,1248,2407,330,19
WASHINGTON - Metropolitan Counties,Stevens,26,0,,4,0,22,610,268,292,50,1
WASHINGTON - Metropolitan Counties,Thurston,258,1,,30,24,203,2832,1174,1457,201,21
WASHINGTON - Metropolitan Counties,Walla Walla,17,0,,1,3,13,443,144,281,18,3
WASHINGTON - Metropolitan Counties,Whatcom,158,1,,35,7,115,1130,412,648,70,11
WASHINGTON - Metropolitan Counties,Yakima,125,4,,11,25,85,1992,876,854,262,33
WASHINGTON - Nonmetropolitan Counties,Adams,19,0,,7,2,10,261,84,147,30,2
WASHINGTON - Nonmetropolitan Counties,Clallam,72,4,,9,11,48,880,302,543,35,2
WASHINGTON - Nonmetropolitan Counties,Ferry,10,0,,1,0,9,29,9,19,1,1
WASHINGTON - Nonmetropolitan Counties,Garfield,7,0,,1,0,6,53,16,35,2,1
WASHINGTON - Nonmetropolitan Counties,Grant,109,3,,19,13,74,1266,357,787,122,10
WASHINGTON - Nonmetropolitan Counties,Island,72,1,,15,2,54,778,326,421,31,4
WASHINGTON - Nonmetropolitan Counties,Jefferson,43,0,,8,1,34,429,143,257,29,4
WASHINGTON - Nonmetropolitan Counties,Kittitas,8,0,,2,0,6,258,92,142,24,2
WASHINGTON - Nonmetropolitan Counties,Lewis,47,1,,5,1,40,696,296,354,46,3
WASHINGTON - Nonmetropolitan Counties,Lincoln,9,0,,0,0,9,153,45,97,11,2
WASHINGTON - Nonmetropolitan Counties,Mason,102,4,,10,11,77,1687,718,782,187,6
WASHINGTON - Nonmetropolitan Counties,Okanogan,43,0,,6,3,34,418,173,207,38,3
WASHINGTON - Nonmetropolitan Counties,San Juan,13,0,,4,0,9,216,73,132,11,0
WASHINGTON - Nonmetropolitan Counties,Wahkiakum,3,0,,0,0,3,2,1,0,1,0
WASHINGTON - Nonmetropolitan Counties,Whitman,6,1,,2,0,3,102,30,64,8,2
WEST VIRGINIA - Metropolitan Counties,Berkeley,81,1,,10,23,47,1322,363,905,54,8
WEST VIRGINIA - Metropolitan Counties,Boone,19,0,,1,0,18,92,34,53,5,1
WEST VIRGINIA - Metropolitan Counties,Brooke,5,0,,2,0,3,88,42,34,12,0
WEST VIRGINIA - Metropolitan Counties,Fayette,71,5,,2,13,51,472,201,237,34,4
WEST VIRGINIA - Metropolitan Counties,Hampshire,87,0,,2,1,84,102,50,49,3,1
WEST VIRGINIA - Metropolitan Counties,Hancock,2,0,,0,0,2,7,2,5,0,0
WEST VIRGINIA - Metropolitan Counties,Jefferson,28,0,,0,5,23,390,22,361,7,1
WEST VIRGINIA - Metropolitan Counties,Marshall,27,0,,1,0,26,177,53,115,9,1
WEST VIRGINIA - Metropolitan Counties,Mineral,27,0,,1,4,22,53,11,41,1,0
WEST VIRGINIA - Metropolitan Counties,Preston,53,0,,3,1,49,161,48,100,13,1
WEST VIRGINIA - Metropolitan Counties,Raleigh,144,3,,15,42,84,1215,573,569,73,5
WEST VIRGINIA - Metropolitan Counties,Wirt,23,0,,1,0,22,48,14,26,8,2
WEST VIRGINIA - Nonmetropolitan Counties,Braxton,9,0,,0,1,8,46,8,38,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Grant,5,0,,1,0,4,13,8,5,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Greenbrier,6,0,,2,0,4,94,23,63,8,2
WEST VIRGINIA - Nonmetropolitan Counties,Hardy,3,0,,0,0,3,22,11,10,1,1
WEST VIRGINIA - Nonmetropolitan Counties,Harrison,46,0,,0,2,44,313,94,197,22,5
WEST VIRGINIA - Nonmetropolitan Counties,Jackson,1,0,,0,0,1,42,4,30,8,1
WEST VIRGINIA - Nonmetropolitan Counties,Lewis,3,0,,0,0,3,30,5,25,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Logan,43,3,,1,0,39,39,10,23,6,1
WEST VIRGINIA - Nonmetropolitan Counties,Mason,9,1,,1,1,6,137,0,123,14,0
WEST VIRGINIA - Nonmetropolitan Counties,McDowell,13,0,,0,3,10,74,24,46,4,1
WEST VIRGINIA - Nonmetropolitan Counties,Mercer,60,1,,2,9,48,488,241,204,43,3
WEST VIRGINIA - Nonmetropolitan Counties,Mingo,3,0,,0,0,3,2,1,1,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Monroe,15,0,,1,2,12,88,19,66,3,0
WEST VIRGINIA - Nonmetropolitan Counties,Morgan,9,0,,1,0,8,100,37,55,8,0
WEST VIRGINIA - Nonmetropolitan Counties,Nicholas,154,0,,5,2,147,200,58,131,11,7
WEST VIRGINIA - Nonmetropolitan Counties,Pleasants,0,0,,0,0,0,2,0,2,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Randolph,30,1,,0,1,28,59,10,48,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Ritchie,7,0,,0,1,6,39,10,28,1,2
WEST VIRGINIA - Nonmetropolitan Counties,Roane,15,0,,2,0,13,55,0,48,7,0
WEST VIRGINIA - Nonmetropolitan Counties,Summers,3,0,,0,0,3,25,11,14,0,0
WEST VIRGINIA - Nonmetropolitan Counties,Taylor,2,0,,0,0,2,11,4,6,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Tucker,7,0,,0,0,7,10,2,7,1,0
WEST VIRGINIA - Nonmetropolitan Counties,Tyler,5,0,,0,0,5,77,23,54,0,1
WEST VIRGINIA - Nonmetropolitan Counties,Upshur,3,0,,0,1,2,78,22,54,2,0
WEST VIRGINIA - Nonmetropolitan Counties,Wyoming,38,1,,2,5,30,275,106,151,18,2
WISCONSIN - Metropolitan Counties,Brown,115,1,,11,7,96,765,202,539,24,0
WISCONSIN - Metropolitan Counties,Calumet,15,0,,3,2,10,150,38,101,11,0
WISCONSIN - Metropolitan Counties,Chippewa,21,0,,9,0,12,381,132,237,12,3
WISCONSIN - Metropolitan Counties,Columbia,33,0,,11,0,22,377,137,226,14,2
WISCONSIN - Metropolitan Counties,Dane,33,3,,11,3,16,843,220,592,31,3
WISCONSIN - Metropolitan Counties,Douglas,12,0,,2,0,10,316,138,158,20,1
WISCONSIN - Metropolitan Counties,Eau Claire,19,0,,5,3,11,275,114,159,2,0
WISCONSIN - Metropolitan Counties,Fond du Lac,22,0,,4,1,17,316,101,203,12,0
WISCONSIN - Metropolitan Counties,Green,6,0,,1,0,5,197,53,121,23,0
WISCONSIN - Metropolitan Counties,Iowa,32,4,,8,2,18,115,32,72,11,1
WISCONSIN - Metropolitan Counties,Kenosha,39,1,,8,8,22,685,142,508,35,5
WISCONSIN - Metropolitan Counties,Kewaunee,1,0,,0,0,1,76,18,55,3,1
WISCONSIN - Metropolitan Counties,La Crosse,14,0,,1,1,12,228,59,160,9,0
WISCONSIN - Metropolitan Counties,Milwaukee,184,0,,1,47,136,421,67,312,42,0
WISCONSIN - Metropolitan Counties,Oconto,2,0,,0,2,0,488,197,269,22,10
WISCONSIN - Metropolitan Counties,Outagamie,39,0,,5,1,33,336,73,251,12,1
WISCONSIN - Metropolitan Counties,Ozaukee,6,0,,1,0,5,133,41,89,3,0
WISCONSIN - Metropolitan Counties,Pierce,24,0,,1,0,23,205,82,116,7,0
WISCONSIN - Metropolitan Counties,Racine,18,1,,3,1,13,509,95,387,27,
WISCONSIN - Metropolitan Counties,Rock,34,0,,14,3,17,454,152,281,21,3
WISCONSIN - Metropolitan Counties,Sheboygan,13,0,,2,1,10,495,101,373,21,1
WISCONSIN - Metropolitan Counties,St. Croix,30,2,,3,1,24,400,101,270,29,2
WISCONSIN - Metropolitan Counties,Washington,62,1,,5,1,55,611,167,432,12,4
WISCONSIN - Metropolitan Counties,Waukesha,41,0,,1,5,35,637,166,443,28,0
WISCONSIN - Metropolitan Counties,Winnebago,25,0,,0,0,25,318,112,187,19,0
WISCONSIN - Nonmetropolitan Counties,Adams,19,0,,6,6,7,450,185,249,16,0
WISCONSIN - Nonmetropolitan Counties,Ashland,22,0,,0,0,22,48,22,25,1,0
WISCONSIN - Nonmetropolitan Counties,Barron,2,0,,0,1,1,213,100,101,12,0
WISCONSIN - Nonmetropolitan Counties,Bayfield,13,0,,1,0,12,229,126,100,3,1
WISCONSIN - Nonmetropolitan Counties,Buffalo,0,0,,0,0,0,29,9,18,2,0
WISCONSIN - Nonmetropolitan Counties,Burnett,32,0,,2,2,28,344,134,172,38,2
WISCONSIN - Nonmetropolitan Counties,Clark,98,0,,0,1,97,195,66,112,17,4
WISCONSIN - Nonmetropolitan Counties,Dodge,27,0,,6,2,19,299,80,204,15,4
WISCONSIN - Nonmetropolitan Counties,Door,11,1,,1,0,9,166,28,134,4,0
WISCONSIN - Nonmetropolitan Counties,Dunn,51,0,,6,1,44,202,55,133,14,1
WISCONSIN - Nonmetropolitan Counties,Florence,11,0,,0,0,11,107,43,61,3,0
WISCONSIN - Nonmetropolitan Counties,Forest,6,0,,3,1,2,169,41,120,8,0
WISCONSIN - Nonmetropolitan Counties,Grant,28,0,,5,0,23,290,97,173,20,3
WISCONSIN - Nonmetropolitan Counties,Green Lake,6,0,,2,0,4,111,21,83,7,0
WISCONSIN - Nonmetropolitan Counties,Iron,3,0,,0,0,3,60,18,42,0,0
WISCONSIN - Nonmetropolitan Counties,Jackson,10,0,,5,3,2,175,51,114,10,0
WISCONSIN - Nonmetropolitan Counties,Jefferson,31,0,,2,1,28,436,116,306,14,5
WISCONSIN - Nonmetropolitan Counties,Juneau,29,0,,5,0,24,283,82,193,8,0
WISCONSIN - Nonmetropolitan Counties,Lafayette,3,0,,1,0,2,159,27,119,13,1
WISCONSIN - Nonmetropolitan Counties,Lincoln,10,0,,3,0,7,192,91,94,7,1
WISCONSIN - Nonmetropolitan Counties,Manitowoc,24,0,,2,1,21,204,60,131,13,1
WISCONSIN - Nonmetropolitan Counties,Marinette,10,1,,6,1,2,549,366,158,25,7
WISCONSIN - Nonmetropolitan Counties,Marquette,3,0,,0,0,3,145,40,90,15,5
